store_id,store_name,latitude,longitude,sku_id,price,baseline_median,delta,pct_change,zscore_mad,precip_mm_24h,exposed,flagged
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01458,2.27,2.27,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00207,2.51,2.51,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00321,13.86,13.86,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00077,2.73,2.73,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00223,7.78,7.78,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00324,6.88,6.88,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00328,2.26,2.26,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00330,3.15,3.15,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00067,2.17,2.17,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00333,4.81,4.81,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00289,10.67,10.67,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00054,7.6,7.6,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00350,3.52,3.52,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00215,2.43,2.43,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00352,2.38,2.38,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00047,3.58,3.58,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00211,7.96,7.96,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00039,7.1,7.1,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00359,3.08,3.08,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00285,7.45,7.45,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01235,2.38,2.38,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01229,3.84,3.84,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00134,6.13,6.13,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00885,10.32,10.32,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00887,4.24,4.24,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00925,9.98,9.98,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00920,2.87,2.87,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00946,6.69,6.69,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00892,13.15,13.15,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00894,8.41,8.41,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00895,1.91,1.91,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00909,3.66,3.66,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00902,8.77,8.77,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00900,3.07,3.07,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00868,3.33,3.33,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00433,9.11,9.11,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00990,2.78,2.78,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00833,3.41,3.41,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00143,2.11,2.11,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00140,5.33,5.33,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00981,4.78,4.78,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00208,4.27,4.27,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00851,5.39,5.39,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00853,2.46,2.46,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00854,1.61,1.61,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00975,3.55,3.55,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00442,6.19,6.19,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00968,4.29,4.29,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00967,3.73,3.73,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00137,8.0,8.0,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00855,2.05,2.05,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00445,11.9,11.9,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00859,5.15,5.15,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00860,19.81,19.81,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00954,2.98,2.98,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00825,2.4,2.4,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00821,3.31,3.31,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00954,2.98,2.98,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00816,13.62,13.62,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00814,8.2,8.2,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00958,1.99,1.99,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00830,8.68,8.68,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00959,16.27,16.27,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00807,3.85,3.85,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00806,4.19,4.19,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00485,10.23,10.23,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00961,3.32,3.32,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00964,9.42,9.42,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00965,6.44,6.44,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00967,3.73,3.73,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00834,8.04,8.04,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00914,3.13,3.13,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00916,10.87,10.87,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00124,3.38,3.38,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00874,5.11,5.11,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00872,5.56,5.56,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00470,3.15,3.15,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00865,7.14,7.14,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00860,19.81,19.81,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00919,3.83,3.83,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00856,4.8,4.8,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00474,4.57,4.57,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00846,2.58,2.58,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00122,3.12,3.12,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00927,12.93,12.93,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00933,4.58,4.58,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00907,6.21,6.21,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00821,3.31,3.31,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00820,3.98,3.98,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00145,3.69,3.69,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01168,2.44,2.44,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01167,8.57,8.57,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00167,3.56,3.56,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00670,8.37,8.37,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01155,3.38,3.38,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01141,3.54,3.54,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00391,4.1,4.1,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00679,5.38,5.38,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00166,3.93,3.93,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00688,2.15,2.15,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01126,8.06,8.06,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00691,2.64,2.64,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01122,2.27,2.27,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00697,2.56,2.56,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00681,5.47,5.47,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01171,3.31,3.31,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00624,2.82,2.82,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01214,3.19,3.19,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00631,3.23,3.23,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01206,4.19,4.19,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01202,4.26,4.26,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00645,5.99,5.99,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00647,4.35,4.35,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01187,10.51,10.51,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00652,4.71,4.71,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01180,16.21,16.21,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00160,6.19,6.19,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01096,2.78,2.78,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00158,8.5,8.5,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00418,3.11,3.11,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00770,8.01,8.01,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00419,7.02,7.02,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00772,2.07,2.07,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01022,3.13,3.13,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00775,5.15,5.15,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01019,5.63,5.63,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00779,10.47,10.47,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01014,12.22,12.22,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01012,2.87,2.87,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00423,2.62,2.62,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01010,4.02,4.02,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00790,5.84,5.84,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00791,4.15,4.15,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00793,7.72,7.72,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01006,4.93,4.93,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00799,8.21,8.21,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01004,4.15,4.15,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01003,1.53,1.53,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00147,3.97,3.97,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00817,7.3,7.3,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00980,3.42,3.42,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01039,3.8,3.8,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01093,4.27,4.27,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01089,7.62,7.62,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01088,7.25,7.25,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01084,2.76,2.76,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01079,5.87,5.87,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01076,6.67,6.67,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00730,6.01,6.01,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00731,4.06,4.06,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00740,3.41,3.41,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01067,6.48,6.48,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01063,4.85,4.85,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00741,13.22,13.22,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00411,2.03,2.03,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00746,9.75,9.75,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01060,3.29,3.29,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00747,11.49,11.49,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01057,2.23,2.23,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00753,9.02,9.02,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00764,11.61,11.61,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00209,7.43,7.43,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P01190,2.29,2.29,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00280,4.22,4.22,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00335,3.01,3.01,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00333,4.81,4.81,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00317,3.86,3.86,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00316,9.11,9.11,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00878,1.93,1.93,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00285,7.45,7.45,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00265,2.95,2.95,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00895,1.91,1.91,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00202,2.64,2.64,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00893,5.08,5.08,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00222,3.71,3.71,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00226,5.26,5.26,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00240,4.55,4.55,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00882,3.5,3.5,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00216,2.76,2.76,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00351,3.63,3.63,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00871,1.94,1.94,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00442,6.19,6.19,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00437,9.4,9.4,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00431,4.1,4.1,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00424,5.35,5.35,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00422,2.87,2.87,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00420,2.93,2.93,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00415,5.24,5.24,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00410,15.6,15.6,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00857,5.23,5.23,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00402,3.64,3.64,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00400,3.96,3.96,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00355,1.92,1.92,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00363,3.72,3.72,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00364,10.56,10.56,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00365,2.73,2.73,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00352,2.38,2.38,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00375,6.09,6.09,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00382,1.9,1.9,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00384,3.04,3.04,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00392,1.49,1.49,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00395,15.16,15.16,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00860,19.81,19.81,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00449,4.09,4.09,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00183,13.76,13.76,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00044,5.53,5.53,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00923,2.79,2.79,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00039,7.1,7.1,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00033,5.07,5.07,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00031,9.76,9.76,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00030,11.72,11.72,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00027,6.8,6.8,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00019,3.49,3.49,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00013,8.66,8.66,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00011,2.72,2.72,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01491,4.59,4.59,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00937,3.68,3.68,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01382,4.3,4.3,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01383,5.42,5.42,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01384,9.89,9.89,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01386,3.74,3.74,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01401,9.71,9.71,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01402,9.58,9.58,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01406,9.91,9.91,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01417,8.28,8.28,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00942,6.41,6.41,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01424,4.34,4.34,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00940,3.89,3.89,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01409,3.52,3.52,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00184,7.61,7.61,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00053,3.77,3.77,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00069,9.14,9.14,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00182,3.6,3.6,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00176,8.04,8.04,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00159,1.56,1.56,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00900,3.07,3.07,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00903,3.37,3.37,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00140,5.33,5.33,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00134,6.13,6.13,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00119,4.75,4.75,0.0,0.0,0.0,60.0,True,False
